conversation_id,message_sent_at,sender_type,sender_id,content,created_at,cached_label_list
75155,"April 21, 2025, 8:11 AM",user,48872,Very misleading,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:11 AM",agent,7,"With this health insurance, you'll need to make monthly payments, sir.","April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:12 AM",user,48872,Ohk i understand that thing,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:12 AM",user,48872,My consurn is,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:12 AM",user,48872,Why she said that it's a one time payment,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:12 AM",user,48872,Can you please cancel it,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:12 AM",user,48872,I don't want this insurance any more,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:13 AM",agent,7,"Are you sure you want to cancel your policy? If you do, please remember that you will lose your benefits. Is that okay with you?","April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:14 AM",user,48872,Yes,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:14 AM",user,48872,Because This was given to me by lying,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:15 AM",user,48872,Cancel it right away,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:18 AM",agent,7,"We have updated your request for cancellation. No need to worry, your policy will be canceled within the next half an hour, next time your amount won't deduct.  ","April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:18 AM",agent,7,Is there anything else that I can help you with?,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:19 AM",user,48872,Can you take action ok that person,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:19 AM",user,48872,Who lied to me,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:19 AM",agent,7,Of course!,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:19 AM",user,48872,For selling this insurance,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:19 AM",user,48872,Thnku,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,Please take it as an written complain from me,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,That person calls me,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,Say if I want to active my id in [redacted],"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,I have to buy this insurance,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,And have to 180 rs one time only,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:20 AM",user,48872,So did the same,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:21 AM",user,48872,But when I logged in through app,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:21 AM",user,48872,I get to know I have to pay every month,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:21 AM",user,48872,Please look into it as it's an big issue of false promise,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:22 AM",agent,7,Of course! Is there anything else that I can help you with?,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:22 AM",user,48872,No thnku,"April 21, 2025, 6:43 AM","[redacted], cancel"
75155,"April 21, 2025, 8:22 AM",agent,7,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 21, 2025, 6:43 AM","[redacted], cancel"
75154,"April 21, 2025, 5:59 AM",user,40753,Hi I need help.,"April 21, 2025, 5:59 AM",[redacted]
75154,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 5:59 AM",[redacted]
75154,"April 21, 2025, 8:06 AM",agent,7,"Hello, please let me know how I can assist you today!","April 21, 2025, 5:59 AM",[redacted]
75153,"April 21, 2025, 5:59 AM",user,39326,Thank you for contacting Virat Chaudhry! Please let us know how we can help you.,"April 21, 2025, 5:59 AM",[redacted]
75152,"April 21, 2025, 5:51 AM",user,48871,Hi I need help.,"April 21, 2025, 5:51 AM","[redacted], cancel"
75152,"April 21, 2025, 5:51 AM",user,48871,Cancel my account,"April 21, 2025, 5:51 AM","[redacted], cancel"
75152,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 5:51 AM","[redacted], cancel"
75152,"April 21, 2025, 8:05 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 5:51 AM","[redacted], cancel"
75151,"April 21, 2025, 5:13 AM",user,45265,Hi I need help.,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 5:21 AM",user,45265,Help with payment,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 5:23 AM",user,45265,Help with payment,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 5:23 AM",user,45265,Pement kyu kat rahe hai,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 5:24 AM",user,45265,Chutiya banvai cha kampani ahe ka,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 5:25 AM",user,45265,Tumcha clinik amcha ekde ahet nahi,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 5:13 AM","[redacted], payment-done"
75151,"April 21, 2025, 8:05 AM",agent,7,I can see that we have already received the payment from you. Is there anything specific you need help with?,"April 21, 2025, 5:13 AM","[redacted], payment-done"
75150,"April 21, 2025, 4:47 AM",user,32147,Please close this clinikk plan,"April 21, 2025, 4:47 AM","[redacted], cancel"
75150,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 4:47 AM","[redacted], cancel"
75150,"April 21, 2025, 8:04 AM",agent,7,Could you kindly explain why you wish to cancel this service?,"April 21, 2025, 4:47 AM","[redacted], cancel"
75149,"April 21, 2025, 3:04 AM",user,42111,1930/FIR complaint karta hai use,"April 21, 2025, 3:04 AM",[redacted]
75149,"April 21, 2025, 3:05 AM",user,42111,1920 per  complaint kar,"April 21, 2025, 3:04 AM",[redacted]
75149,"April 21, 2025, 3:07 AM",user,42111,1930 per complain kar raha hun ki Shayad,"April 21, 2025, 3:04 AM",[redacted]
75149,"April 21, 2025, 3:09 AM",user,42111,"Clinikk care team app application 1930 CIA, complaint kar do","April 21, 2025, 3:04 AM",[redacted]
75149,"April 21, 2025, 8:01 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 21, 2025, 3:04 AM",[redacted]
75149,"April 21, 2025, 8:04 AM",agent,7,We will be calling you to resolve your issue.,"April 21, 2025, 3:04 AM",[redacted]
75148,"April 21, 2025, 1:50 AM",user,48870,Ok,"April 21, 2025, 1:50 AM",[redacted]
75147,"April 21, 2025, 1:08 AM",user,48869,,"April 21, 2025, 1:08 AM",[redacted]
75146,"April 21, 2025, 12:26 AM",user,48557,"Richie Rich ki life mein, sab kuch hai shandar, par master ke bina, khushiyan hai adhoori har-baar👉 App Link: https://www.earntp.com/m/gacyod?scene=&f=w&p=default&l=en&tp=m107","April 21, 2025, 12:26 AM",[redacted]
75145,"April 20, 2025, 11:34 PM",user,48868,Hello,"April 20, 2025, 11:34 PM",[redacted]
75145,"April 21, 2025, 8:00 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 11:34 PM",[redacted]
75145,"April 21, 2025, 8:03 AM",agent,7,"Hello, please let me know how I can assist you today!","April 20, 2025, 11:34 PM",[redacted]
75144,"April 20, 2025, 11:14 PM",user,48859,,"April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 20, 2025, 11:14 PM",user,48859,,"April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:00 AM",agent,7,"Hello! I’m Aswini  from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:03 AM",agent,7,"Hello, please let me know how I can assist you today!","April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:22 AM",user,48859,,"April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:23 AM",user,48859,,"April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:23 AM",user,48859,,"April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75144,"April 21, 2025, 8:25 AM",agent,7,"I'll look into it and keep you updated, sir.","April 20, 2025, 11:14 PM","[redacted], name-dob-correction"
75143,"April 20, 2025, 10:47 PM",user,48867,stop this debited,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:48 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:48 PM",user,48867,Kannada,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:48 PM",agent,5,Could you kindly explain why you wish to cancel this service?,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:51 PM",user,48867,last month is all ready debited 180 rupes bit this month same amount is debited,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:52 PM",user,48867,evary month is debited in amount ??,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:54 PM",agent,5,Yes sir every month deduction it is,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:56 PM",user,48867,Stop this debited amount,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 10:56 PM",agent,5,"You bought this plan through [redacted] for just 180 rupees per month on 27th Mar 2025, this is the best possible policy at this price and you wont get such attractive rates anywhere else. You can click Here to Download your policy [redacted]
This policy offers you various benefits. If you get hospitalized due to a new health issue for 24 hours or more, you can make a claim on this policy up to INR 100000. Additionally, you have access to unlimited 24/7 teleconsultation benefits with top rated Doctors for FREE. If you decide to cancel this policy, you could lose all these benefits.","April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:00 PM",user,48867,rapid is banned in cort what use ??in clinic app,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:02 PM",agent,5,If you are not working in [redacted] also you can continue with this policy,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:04 PM",user,48867,limited hospital in available but not use this other hospital,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:05 PM",agent,5,Network Hospital list link - https://www.reliancegeneral.co.in/Insurance/Self-Help/Cashless-Garages-and-Hospitals.aspx,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:07 PM",user,48867,Which mount is debited,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:08 PM",agent,5,"If you could explain your concern in more detail, I would be able to help you more effectively.","April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:09 PM",user,48867,Morning please call me I will explain,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:10 PM",agent,5,"If you explain your issue in the chat, we will be able to assist you better. Just let us know what help you need!","April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:12 PM",user,48867,Which month is debited amount,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:13 PM",agent,5,Every month deduction sir it is,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:19 PM",user,48867,Morning I will chai,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:19 PM",user,48867,Morning I will chat,"April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:21 PM",agent,5,"Sure sir 
","April 20, 2025, 10:47 PM","[redacted], cancel"
75143,"April 20, 2025, 11:21 PM",agent,5,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 20, 2025, 10:47 PM","[redacted], cancel"
75142,"April 20, 2025, 10:11 PM",user,48866,[redacted],"April 20, 2025, 10:11 PM","[redacted], no-label-available"
75142,"April 20, 2025, 10:32 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 10:11 PM","[redacted], no-label-available"
75142,"April 20, 2025, 10:32 PM",agent,5,"Hello, please let me know how I can assist you today!","April 20, 2025, 10:11 PM","[redacted], no-label-available"
75142,"April 20, 2025, 11:23 PM",agent,5,"Since I have not heard from you for some time, I am closing this chat. Please message here for further help. Take care🙏","April 20, 2025, 10:11 PM","[redacted], no-label-available"
75141,"April 20, 2025, 10:08 PM",user,48865,Hyy,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,Plan,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,बंद,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,करना,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,Hai,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,पैसा,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,कट,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:09 PM",user,48865,रहा,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:10 PM",user,48865,Hai,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:10 PM",user,48865,मुझे,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:10 PM",user,48865,इसकी जरूरत नहीं है,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:32 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:32 PM",agent,5,"Hello, please let me know how I can assist you today!","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:43 PM",user,48865,,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:43 PM",user,48865,,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:46 PM",agent,5,Apke policy ke liye kat raha hai sir,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:47 PM",user,48865,,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:51 PM",user,48865,Please call me,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:53 PM",agent,5,Kya hum jan sakthey hain keoun apko a policy band karwani hai sir.,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:54 PM",user,48865,Mujhe pata nahi tha policy maine nahi kar rakha hai,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:54 PM",user,48865,Mujhe jab jarurat lagega tab main kar lunga aap please band kar do ise,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 10:55 PM",agent,5,"Aapne 27th Mar 2025 ko raipido ke maadhyam se keval 180 rupaye prati maheene par yah plan khareeda, Is keemat par yah sabase achchhee policy kharidi hai aur kaheen aur nahin milengee apko aisi policy. aap Apni Policy copy Download karane ke lie yahaan click kar sakate hain [redacted]
yah Policy aapako vibhinn laabh pradaan karatee hai. yadi aap kisee naee svaasthy samasya ke kaaran 24 ghante ya Usse adhik samay tak aspataal mein bhartee rahate hain, to aap is polisee par 100000 rupaye tak ka claim kar sakate hain. isake atirikt, aapako 24/7 tele paraamarsh laabh praapt kar sakthey hai. yadi aap is polisee ko radd karane ka nirnay lete hain, to aap ye sabhee laabh kho sakate hain. ","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:00 PM",user,48865,,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:13 PM",agent,5,"kya aap vaakee apanee Policy radd karana chaahate hain? yadi aap aisa karate hain, to krpaya yaad rakhen ki aap apana sare policy ke laabh kho denge.","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:14 PM",user,48865,Koi baat nahin hai per band kar dijiye,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:14 PM",user,48865,Mere paise wapas to a jaenge,"April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:21 PM",agent,5,"Mujhe khed hai, lekin Paise vaapas nahin kiya ja sakta hai kyonki beema prakriya pahale hee pooree ho chukee hai, aur Policy kee prati ya policy copy jaaree kar dee gaee hai.","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:30 PM",agent,5,"Thik hai, Hum aapki policy cancel kar denge aur wo ade ghante me cancel ho jayegi agli bar see apka paisa nahi katega sir.  
Iske alawa apko Koi aur madad chahiye toh bataiye.","April 20, 2025, 10:08 PM","[redacted], cancel"
75141,"April 20, 2025, 11:41 PM",agent,5,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 20, 2025, 10:08 PM","[redacted], cancel"
75140,"April 20, 2025, 10:05 PM",user,48864,New plan,"April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 10:05 PM",user,48864,Aktivet,"April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 10:33 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.

","April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 10:33 PM",agent,5,"Hello, please let me know how I can assist you today!","April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 10:38 PM",user,48864,Ok,"April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 10:45 PM",agent,5,Please tell me sir,"April 20, 2025, 10:05 PM","[redacted], no-label-available"
75140,"April 20, 2025, 11:23 PM",agent,5,"Since I have not heard from you for some time, I am closing this chat. Please message here for further help. Take care🙏","April 20, 2025, 10:05 PM","[redacted], no-label-available"
75138,"April 20, 2025, 9:42 PM",user,45768,Hi,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:49 PM",user,45768,Doctor have not called me yet,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:58 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:59 PM",agent,5,"The doctor will call you now, ma'am. Sorry for the delay; he was busy with another patient.","April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:59 PM",user,45768,I'm in a very bad pain and none of your doctor had called me,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:59 PM",agent,5,Okay now doctor will call you,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 9:59 PM",user,45768,Please ask him to attend me immediately,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:00 PM",agent,5,Sure,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:20 PM",user,45768,I haven't received my prescription,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:26 PM",user,45768,Hi,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:31 PM",agent,5,Your prescription M'am,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:34 PM",agent,5,Is there anything else that I can help you with?,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:34 PM",user,45768,No thank you,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75138,"April 20, 2025, 10:34 PM",agent,5,I am going to close this chat. You can always message here again and we will try to help you! Take care🙏,"April 20, 2025, 9:42 PM","non-[redacted], tele-consultation-subscriber, prescription"
75133,"April 20, 2025, 7:34 PM",user,48861,No reneval no need,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:35 PM",user,48861,Cancel this clinic plan,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:36 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:37 PM",agent,5,Could you kindly explain why you wish to cancel this service?,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:39 PM",user,48861,Health Esusus yem lev amout pey cheydam west ga matho ledu ani,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:41 PM",agent,5,Mwmu morning meeku call chesthamu sir din gurunchi explain chesthamu,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 7:41 PM",user,48861,Ok,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75133,"April 20, 2025, 11:22 PM",agent,5,[@Aswini](mention://user/7/Aswini) Renewal call arrange or call him once,"April 20, 2025, 7:34 PM","non-[redacted], cancel"
75125,"April 20, 2025, 6:16 PM",user,42323,Hi,"April 20, 2025, 6:16 PM","non-[redacted], renewal-link"
75125,"April 20, 2025, 6:16 PM",agent,5,"Hello! I’m Saniya from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.

","April 20, 2025, 6:16 PM","non-[redacted], renewal-link"
75125,"April 20, 2025, 6:17 PM",user,42323,Send me payment link,"April 20, 2025, 6:16 PM","non-[redacted], renewal-link"
75125,"April 20, 2025, 6:20 PM",agent,5,Renewal payment link : [redacted],"April 20, 2025, 6:16 PM","non-[redacted], renewal-link"
75125,"April 20, 2025, 10:40 PM",agent,5,"Since I have not heard from you for some time, I am closing this chat. Please message here for further help. Take care🙏","April 20, 2025, 6:16 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 5:57 PM",user,504,Hi I need help.,"April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 5:57 PM",user,504,Payment,"April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 5:58 PM",agent,8,"Hello! I’m Fardeen from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 5:59 PM",agent,8,[redacted],"April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 6:00 PM",agent,8,Please make the payment using the given link.,"April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75120,"April 20, 2025, 10:40 PM",agent,5,"Since I have not heard from you for some time, I am closing this chat. Please message here for further help. Take care🙏","April 20, 2025, 5:57 PM","non-[redacted], renewal-link"
75119,"April 20, 2025, 5:55 PM",user,45414,Hi I need help.,"April 20, 2025, 5:55 PM","non-[redacted], payment-done"
75119,"April 20, 2025, 5:55 PM",user,45414,Payment link,"April 20, 2025, 5:55 PM","non-[redacted], payment-done"
75119,"April 20, 2025, 5:55 PM",user,45414,Payment link,"April 20, 2025, 5:55 PM","non-[redacted], payment-done"
75119,"April 20, 2025, 5:58 PM",agent,8,"Hello! I’m Fardeen from the Care Team at Clinikk 🌟 Feel free to send messages in any language you prefer, such as ಕನ್ನಡ, English, हिंदी, తెలుగు, தமிழ், or اردو. If you’re not comfortable chatting, you can also send a voice message 🎤 and we will be happy to assist you.","April 20, 2025, 5:55 PM","non-[redacted], payment-done"
75119,"April 20, 2025, 5:59 PM",agent,8,Can you please share your mobile number that is registered with Clinikk?,"April 20, 2025, 5:55 PM","non-[redacted], payment-done"
